mz	mostAbundantMz	charge	rtStart	rtApex	rtEnd	fwhm	nIsotopes	nScans	averagineCorr	mass	massCalib	intensityApex	intensitySum
360.02679315863384	360.02679315863384	1	1.9536275	2.079004424098292	2.3715458333335	0.44427670919487916	2	22	0.9484886472371558	359.0175888705031	359.0159418401234	4504.669586181641	126522.81311035156
430.08653977128944	430.08653977128944	1	2.1208008333335	2.461481412731842	2.588865	5.1785340368754955	2	24	0.9697155640868399	429.07753531886806	429.07711614480354	5896.200973510742	162955.0055847168
356.0683208936345	356.0683208936345	1	1.9536275	2.5984758941654906	2.7393241666665	1.3272648908575064	2	36	0.9154689622365698	355.0588736904467	355.0572287479054	20505.689239501953	1046714.8932189941
300.0609692131499	300.0609692131499	1	2.2545358333329997	2.3095309020081896	2.6390183333335	0.44184902886005206	2	23	0.9990248585202546	299.0525893329623	299.04819744416017	9515.888717651367	223636.3367614746
446.11745670905384	446.11745670905384	1	2.338115	2.4473406448767614	2.705885	0.37693900205776343	2	20	0.9612377767213215	445.1084119715122	445.10810478369723	5827.826187133789	122593.86328125
430.0863223683981	430.0863223683981	1	2.5220016666665	2.6254813592592217	2.705885	0.11687615541769114	2	11	0.9799583117199269	429.07752195324775	429.07705684993596	6490.642379760742	82319.06396484375
446.1176233494726	446.1176233494726	1	2.6724491666665	2.754912701528522	2.8061825000000002	0.1337514807561342	2	6	0.8718402494913258	445.1078946697743	445.1075196807872	4538.710968017578	46394.0283203125
360.0268579245388	360.0268579245388	1	2.3715458333335	2.651662472533303	2.8563325	0.41287102258606145	2	26	0.9886195484668846	359.01813604455674	359.01650201906574	5908.3746337890625	159371.03771972656
300.0610433828963	300.0610433828963	1	2.6222975	2.7780769159285144	3.1405216666670004	0.5570424824394049	2	30	0.9999813661012315	299.0529521027984	299.04856547890523	10572.34146118164	250081.4532470703
446.117677888219	446.117677888219	1	2.8061825000000002	2.8556851856762115	2.9399158333335	0.1617459983522469	2	8	0.9833199400860206	445.1087383757792	445.1083608538969	4717.48258972168	44736.25915527344
430.0861784091838	430.0861784091838	1	2.705885	2.9229084773051084	3.023505	0.29382778120254205	2	19	0.9935170637127752	429.0776624783491	429.07722286988604	4517.759521484375	120257.95272827148
360.02685093198244	360.02685093198244	1	2.8061825000000002	2.961000277491649	3.1405216666670004	0.3301999147601191	2	20	0.9920932536535685	359.0182188074563	359.0165597305652	7161.707046508789	102109.70623779297
430.0862319444137	430.0862319444137	1	2.9900666666665	3.1776190539336655	3.2408241666665	0.2560519931996885	2	13	0.9068236910827654	429.0769148466639	429.076465234036	6067.7496337890625	103648.10107421875
503.1060686202427	503.1060686202427	1	2.9064924999999997	3.0224100082713865	3.3578341666665	0.515549005637725	2	22	0.9976056075520704	502.09820550502377	502.09818249846245	8294.536590576172	208355.7453918457
300.0611309189575	300.0611309189575	1	3.0402175	3.3207047431870635	3.3745516666665	0.5453158679862171	2	18	0.970448087472728	299.0520000847312	299.0475939532251	9250.21810913086	165187.17190551758
446.1177792046366	446.1177792046366	1	2.9399158333335	3.357879901496022	3.441419166667	-0.30199799125465177	2	26	0.9667417008796537	445.10885966408085	445.1085667848945	5588.380310058594	150491.88467407227
430.0862968447474	430.0862968447474	1	3.3745516666665	3.4337270507247304	3.5082899999999997	0.21206339086145842	2	8	0.9905731699408046	429.0777730603571	429.0772808114543	6375.779235839844	54979.986724853516
360.02697442558167	360.02697442558167	1	3.441419166667	3.5183026575466716	3.708885	0.2311012678088442	2	15	0.9516000128382115	359.01779130632514	359.0161361313198	6261.069580078125	109464.07485961914
300.06127631261035	300.06127631261035	1	3.3578341666665	3.600465646461945	3.7256074999999997	0.04437367233669409	2	19	0.9744693947320632	299.05215467229596	299.0477570602284	8609.70980834961	198063.19232177734
372.09951105692033	372.09951105692033	1	3.3745516666665	3.5210457812065483	3.9429216666665	0.3131493632226059	2	34	0.9250371518744123	371.09036378255655	371.08909728288637	8563.992950439453	409408.9370422363
430.086734100827	430.086734100827	1	3.7590383333329997	3.92549921560532	4.160241666666501	0.3513984254537972	2	21	0.9695046615220683	429.0778280869863	429.07739797174975	6018.420867919922	138484.80673217773
372.09958440548115	372.09958440548115	1	3.9429216666665	4.15136434981301	4.2271116666665005	0.6446615031980869	2	17	0.8800507666833466	371.09006668094713	371.08875260773	7138.740234375	180726.97137451172
446.1179810162905	446.1179810162905	1	4.093371666666499	4.191853725443742	4.394278333333499	0.2066203370189328	2	12	0.9646303389127899	445.10903628156143	445.1087081224878	5240.813232421875	90762.32470703125
360.02726025098	360.02726025098	1	4.2271116666665005	4.27015507463673	4.394278333333499	0.1389389961430414	2	10	0.9375224540502343	359.01809146250235	359.0163992616835	4581.411422729492	56685.75271606445
430.08676205623306	430.08676205623306	1	4.160241666666501	4.508549259266334	4.628305833333499	0.4783750487248746	2	26	0.961096634231831	429.07765049341526	429.07724212955617	5775.3121337890625	191365.16333007812
519.1381343875336	519.1381343875336	1	4.661743333333501	4.722754043316757	4.8121933333335	0.12602720739901319	2	9	0.9850874715375595	518.1303705084676	518.1302441201029	6055.156234741211	41515.35012817383
372.0996497574754	372.0996497574754	1	4.2271116666665005	4.3533514150519865	4.8790541666665	0.5535859530107796	2	34	0.8952635564596177	371.09013271676815	371.0888605679992	9275.150268554688	371553.8460083008
360.0271436331699	360.0271436331699	1	4.661743333333501	4.7060090249315	4.929205	0.25590330043820586	2	16	0.975480703154047	359.018379854907	359.0167158139871	5669.781646728516	93481.13409423828
430.08656642387757	430.08656642387757	1	4.594871666666499	4.682574859825576	4.962643333333499	0.3641226297636493	2	21	0.9169268848922703	429.0772746189638	429.07686018929326	6380.462066650391	174871.24807739258
300.0612214950621	300.0612214950621	1	4.9960725	5.030289253718515	5.06295	-0.0046166812335846075	2	4	0.9895918337410692	299.05225985054756	299.04777678369896	8332.063995361328	31991.587646484375
356.06874135821613	356.06874135821613	1	4.862337500000001	4.961639963451701	5.0462233333335	-0.06926905642171022	2	11	0.8520891139134039	355.0589197558941	355.05719873089544	16804.19955444336	266768.1616516113
372.0995670527529	372.0995670527529	1	4.795472500000001	4.882116757722604	5.0462233333335	0.08813126055218667	2	15	0.9542679733467283	371.0904473460247	371.089124838349	8486.353103637695	156308.91717529297
430.08689787318235	430.08689787318235	1	4.945926666667	5.029763326711676	5.0462233333335	0.0017752891000490933	2	6	0.865393335677196	429.07729301717694	429.07678803598526	4726.612823486328	45500.90173339844
360.0270787646363	360.0270787646363	1	5.0462233333335	5.062191524989002	5.2635383333335	0.008274596486590013	2	13	0.9984825969808337	359.01889929775353	359.01720807219533	3943.4746704101562	57653.328369140625
430.0864402421584	430.0864402421584	1	5.0462233333335	5.062453212017286	5.2301175	0.06730401716096424	2	11	0.9131926201218745	429.0771047624149	429.0766294865064	4450.518402099609	70768.54983520508
503.10694251784753	503.10694251784753	1	5.0462233333335	5.108628869721476	5.4139958333335	0.5382040584401349	2	22	0.995506934307652	502.0991370041554	502.09911390155156	10556.192825317383	208096.33917236328
300.0613071560816	300.0613071560816	1	5.0462233333335	5.200084522656659	5.3805575	0.438185358008333	2	20	0.9994834281782401	299.0529962567688	299.04858342317453	6144.362075805664	142965.8684387207
430.08649198830227	430.08649198830227	1	5.2301175	5.353504205012999	5.4474241666665	0.133595365405216	2	13	0.958419497030003	429.0776485134717	429.07718905643367	6438.037750244141	89526.40942382812
300.061241113912	300.061241113912	1	5.3805575	5.45282549032119	5.7650408333335	0.38066422275675826	2	23	0.9997969810861091	299.0529977842499	299.0485823379694	8038.831756591797	135215.38046264648
430.0866445139799	430.0866445139799	1	5.4474241666665	5.699712605022185	6.0157916666665	0.49053513874364896	2	33	0.9919567367589531	429.0781418291089	429.077736353907	6878.28727722168	199749.26171875
446.11797564788685	446.11797564788685	1	5.1966775	5.274411529107506	5.8486291666665	0.536407791085237	2	31	0.9506840397945895	445.10892835165924	445.1086603218255	5522.104476928711	214874.4924621582
372.09958987490893	372.09958987490893	1	5.4809766666665	5.654810671976613	5.9656408333335	0.34889498611439596	2	29	0.8883803715865837	371.0901503086081	371.08885430399704	6871.289474487305	246552.5587158203
411.7331188417414	411.7331188417414	2	5.9322099999999995	6.041914968255777	6.1385383333335	0.1012338427124817	2	12	0.9561863801531819	821.4479219955629	821.4474802885014	4214.435073852539	65586.12789916992
430.0890233774538	430.0890233774538	1	6.0157916666665	6.03185920710075	6.1674708333335	0.03313149821650718	2	9	0.9305015611267504	429.0794575134978	429.07895864996857	4348.747344970703	49818.80728149414
593.2793436842862	593.2793436842862	1	5.9154958333335	6.254825187131003	6.4001	0.3336827056246623	2	34	0.9679855819801824	592.2721492199464	592.272284751813	32777.671875	798206.6968078613
432.203176075452	432.203176075452	1	6.3127208333335005	6.568735349135498	6.6320416666665	0.20456312646982155	2	23	0.8698681037692684	431.1960900268585	431.1957289269177	9736.925170898438	288044.9094848633
462.257841172524	462.257841172524	1	6.510061666666999	6.6164999554479245	6.7047408333335	0.13104306478732575	2	15	0.9870451858913475	461.24806051605975	461.2479080859674	15623.965637207031	265203.99938964844
502.2641760200404	502.2641760200404	1	6.6563075000000005	6.679895245881427	6.741100833333499	0.011907555835772854	2	4	0.9853029352366535	501.2537565607535	501.25360252439384	13267.514282226562	40247.47686767578
444.24647788184967	444.24647788184967	1	6.5467675	6.643507869918203	6.741100833333499	0.3049719413521288	2	16	0.9979955973315625	443.23826921782444	443.23799489065476	15839.15625	238825.09619140625
506.22264462585326	506.22264462585326	1	6.6441966666665	6.687181031075641	6.728895	0.1289864398608742	2	7	0.984729990013925	505.21539772212077	505.2153651217058	28441.54998779297	170164.74017333984
388.2219604940899	388.2219604940899	1	6.6684683333335	6.680267949337018	6.728895	0.02954390946208818	2	5	0.9886321607035716	387.21165007339965	387.21057098660526	8198.290222167969	33513.94061279297
494.222327273453	494.222327273453	1	6.728895	6.742162216913394	6.814500000000001	0.2757870194612151	2	6	0.9992640965644529	493.21479858253343	493.2146375011863	7716.608459472656	46143.78289794922
403.2311595568154	403.2311595568154	1	6.6684683333335	6.7488101381612	6.8268625	0.4815870547170853	2	13	0.9952369070614546	402.22353242064605	402.22283417075533	26879.63882446289	299458.0438232422
534.7860256607081	534.7860256607081	2	6.741100833333499	6.753076078884521	6.8887358333329995	0.05301691723430313	2	11	0.9485169798983799	1067.55677011905	1067.5561381689567	15179.513671875	108415.72644042969
359.204599108061	359.204599108061	1	6.6563075000000005	6.806283817044866	6.9259866666665	0.3297201203424791	2	22	0.9907411493575162	358.19691440754156	358.1953212066295	26905.644775390625	500455.0786743164
432.20374428185744	432.20374428185744	1	6.6320416666665	6.870201016398576	6.9385224999999995	0.4073348746662919	2	24	0.9924981615161047	431.19642892831786	431.1960817951328	20103.681915283203	354145.1688232422
478.9810886398575	479.2302940136561	4	6.8268625	6.869310731489799	6.9509808333334995	-1.436060453182968	2	9	0.9295804980670569	1911.8929609801414	1911.8918554739623	5205.563232421875	78648.63891601562
642.311143243438	642.311143243438	2	6.8391733333335	6.960389408016355	7.0529783333335	0.14997786368720423	2	15	0.8890367225836487	1282.6073148612745	1282.6065566193165	9256.822509765625	108042.5990600586
376.20254868090217	376.20254868090217	1	6.802115833333501	6.926954071664351	7.027195	0.0832264337656472	2	14	0.9727370798457471	375.1947118593553	375.19346158816364	6222.880187988281	108273.73254394531
389.25225193667364	389.25225193667364	1	6.6320416666665	7.054942825652233	7.0921341666665	0.36067634315628894	2	33	0.9996251524361154	388.2437682661344	388.2428996591852	32727.21240234375	784367.115814209
332.19263105469145	332.19263105469145	1	7.027195	7.046120844095638	7.0921341666665	-0.494589288432536	2	3	0.8439540689899558	331.1818605430194	331.1791466879179	5052.668395996094	24010.320404052734
478.9818745634085	479.2307876748194	4	6.9385224999999995	6.975665395431484	7.1310558333335	0.22133100545249462	2	12	0.9995342130900499	1911.8944499333152	1911.8934403075282	6093.312927246094	108301.70489501953
501.3150616226643	501.3150616226643	1	6.9761683333335	7.010726609190719	7.1181391666665	0.18689679722738717	2	11	0.9910620518155295	500.3077632355848	500.3077627508874	27653.286422729492	292021.00216674805
331.19801097080745	331.19801097080745	1	7.1051241666665	7.143736530667398	7.170495833333	0.0747064811529512	2	3	0.8418688202778946	330.1870117809513	330.18424379057694	3607.465576171875	19373.251190185547
389.23484723782946	389.23484723782946	1	6.6197891666665	6.906628015594447	7.183645833333	0.45171755775684375	2	42	0.8472463551237144	388.22668088271433	388.2258318195778	18457.651306152344	1087011.599975586
624.3850329784158	624.3850329784158	1	6.863955833333501	7.164396847608068	7.316751666667001	0.5342683540403659	2	32	0.9825246130536659	623.3778954607619	623.3780344393349	33463.45574951172	1056183.8238830566
434.21905265414904	434.21905265414904	1	6.9635083333335	7.000924106639584	7.222695833333001	0.33398812131330047	2	20	0.9900119823297514	433.21181583316854	433.21153558613355	39493.080139160156	725110.7008361816
507.24264890836844	507.24264890836844	1	7.1051241666665	7.138551828053923	7.2493275	1.8910403036157266	2	11	0.999392310933134	506.2354242096416	506.2353554175806	8355.064651489258	105216.56753540039
649.2991502961565	649.2991502961565	1	7.0921341666665	7.185006087030207	7.235943333333	0.14137070161942322	2	9	0.9986722327515007	648.2892782483716	648.2891050753226	8578.875610351562	62333.2861328125
331.2345688483403	331.2345688483403	1	6.7654025	7.13781319222215	7.2627075	0.4327700429003887	2	37	0.9743074312326718	330.22495345175514	330.2223620210457	16882.230178833008	568429.1253356934
432.2034371990236	432.2034371990236	1	6.9385224999999995	7.048669536899854	7.316751666667001	0.3912243584077846	2	25	0.9979639152179745	431.19598089419793	431.19564631983127	17301.178131103516	426483.7417297363
365.6695695104072	365.6695695104072	2	7.065978333333501	7.266822222297492	7.4254291666665	0.4951150108994007	2	27	0.9765858180798578	729.3248083149382	729.3247045365515	13944.166320800781	359703.7518310547
332.19407906186643	332.19407906186643	1	7.2096583333329995	7.228469149342555	7.2896525	-0.007581488061293662	2	4	0.9099375112578844	331.1831286039383	331.1804154501023	7368.149566650391	24311.35693359375
359.2407961418651	359.2407961418651	1	7.079085	7.137349165992438	7.276209166666501	-0.26150189221238307	2	12	0.9628674045484724	358.23115909301157	358.22947549061047	6843.256622314453	98298.58065795898
319.1731289684818	319.1731289684818	1	7.235943333333	7.325909791538348	7.3707283333335	0.012202984254084726	2	9	0.9747259736298723	318.1626413779801	318.1593552305056	4405.837478637695	60485.0246887207
534.7859790159237	534.7859790159237	2	7.196700833333	7.295102866073144	7.4254291666665	0.2004846182286908	2	16	0.9560482124321557	1067.5575080241383	1067.556931265645	10191.081741333008	150775.1723022461
331.23442560065257	331.23442560065257	1	7.235943333333	7.2846134328017325	7.495161666666499	0.34696831582428533	2	19	0.9918426911529291	330.22531516920105	330.2226944715644	17765.662719726562	322844.9089355469
319.1980232464486	319.1980232464486	1	7.2493275	7.3036117531568445	7.439371666666499	0.1854145352167489	2	14	0.939692241467592	318.18798403130216	318.1847449451863	10813.152954101562	151299.5780029297
432.2034904281062	432.2034904281062	1	7.2627075	7.4760203449182905	7.5929016666665	0.3764109700506939	2	24	0.997229083369888	431.196159703472	431.1958233022092	17174.367889404297	415100.6909484863
434.21902562800653	434.21902562800653	1	7.222695833333001	7.405420922922783	7.5929016666665	0.5831251527918475	2	27	0.9816631031364648	433.2117563777725	433.21149300997774	41119.59161376953	929732.3768920898
319.1730093367958	319.1730093367958	1	7.3707283333335	7.3842755059762055	7.5929016666665	-0.4897617158965133	2	15	0.8932880197632044	318.1612586382615	318.1580080814504	6325.219879150391	123653.84713745117
448.2338166800477	448.2338166800477	1	7.4254291666665	7.456658608716389	7.5509808333335	0.3409276441462481	2	9	0.9998653005438164	447.2269383369443	447.2266197119829	8615.306732177734	84409.54708862305
460.27146324581304	460.27146324581304	1	7.4533016666664995	7.49473024768769	7.5929016666665	-0.33147251777546316	2	10	0.94395342939165	459.26394654588336	459.2636649894691	4296.081115722656	51296.364990234375
482.2742014153176	482.2742014153176	2	7.495161666666499	7.522801852154032	7.564931666666499	-0.015561702947358924	2	4	0.99963293853703	962.5337787892836	962.5330841124107	7169.493408203125	39462.04055786133
601.2517359903502	601.2517359903502	1	7.4533016666664995	7.48740786407922	7.5929016666665	0.19975936262172933	2	10	0.9999945140613586	600.2447694667796	600.2446673477543	5979.50666809082	67333.38470458984
306.9416107726982	306.9416107726982	5	7.495161666666499	7.53650328362534	7.664529999999999	0.015601281798311994	2	11	0.9317467858561583	1529.6777859481342	1529.6767493297932	5051.91943359375	51448.68344116211
359.2044447957958	359.2044447957958	1	7.276209166666501	7.402401056749211	7.6355433333335	0.5833421989031287	2	26	0.9922206683774726	358.1966772641672	358.195091441659	23631.626495361328	570806.0723876953
319.1979515008907	319.1979515008907	1	7.439371666666499	7.570125745696366	7.650005	0.2076689094670039	2	15	0.8186632895605639	318.1870557068846	318.1838288217975	10363.33251953125	193420.5383605957
448.2337853353945	448.2337853353945	1	7.5789108333329995	7.599808001829018	7.664529999999999	-0.4912066684997072	2	5	0.9610072344498679	447.2270438990922	447.22669303719374	9178.458679199219	53294.03918457031
307.16165081129253	307.16165081129253	1	7.5232275	7.62083014178195	7.664529999999999	0.04442594140109435	2	8	0.9754536647980963	306.152478531684	306.1484593530685	3854.3754272460938	26193.790466308594
605.2790689956117	605.2790689956117	1	7.5509808333335	7.615602454065945	7.722265	0.2796199242147619	2	9	0.9981850446521456	604.2692086638588	604.2691512461208	13102.981231689453	113086.77435302734
345.18864487341904	345.18864487341904	1	7.509225	7.642927998774935	7.722265	0.11477763665467577	2	12	0.9433828142450574	344.1787687770733	344.17660829504365	4718.783538818359	57776.12222290039
376.20241530060633	376.20241530060633	1	7.5789108333329995	7.592770751509933	7.722265	-0.09506769384877067	2	10	0.9348174567514955	375.1945593514308	375.19327179272295	4784.9891357421875	57438.43737792969
456.2322855428629	456.2322855428629	1	7.564931666666499	7.649025082417675	7.9117391666665	20.97625748114734	2	20	0.9842720478405271	455.22503928773466	455.2249492284139	60558.88151550293	1026886.0563354492
462.25815152291017	462.25815152291017	1	7.5232275	7.561390837083873	7.8098600000000005	0.14534079695250668	2	18	0.8776172330430415	461.24667890498426	461.2465769010005	32677.432983398438	532746.1199951172
459.2681878380658	459.2681878380658	1	7.5929016666665	7.81291916284556	7.9117391666665	0.5536736945635283	2	21	0.9808967142177799	458.26093368559134	458.26083043651704	33352.69659423828	661701.2828063965
478.9814357771128	479.229781612825	4	7.509225	7.664291201069335	7.780307499999999	0.342377969771519	2	19	0.8293302087854051	1911.895054306337	1911.894208662575	10418.600143432617	187183.1092224121
522.2352737050708	522.2352737050708	1	7.5789108333329995	7.640590909793926	7.9117391666665	0.7001159009336035	2	22	0.9796932633392224	521.228065769678	521.22819409676	49030.21733093262	902985.1243286133
422.18244149556983	422.18244149556983	1	7.5929016666665	7.713406769666712	7.9117391666665	-1.6797860738286197	2	21	0.9876462740929769	421.1752180051689	421.1748636666956	81317.8946685791	1449305.5274047852
537.2716408340935	537.2716408340935	1	7.5929016666665	7.662461055141817	7.9117391666665	0.6629580409733684	2	21	0.9841830230043732	536.2644174438359	536.2645376049397	34210.84526062012	672758.4612731934
375.22440576610245	375.22440576610245	1	7.693365	7.733612025909975	7.833826666667	0.2502251258686883	2	9	0.9983223588867712	374.21616785139065	374.21487714109935	8716.617736816406	78777.00128173828
431.2735943194065	431.2735943194065	1	7.5789108333329995	7.654872360651934	7.9117391666665	-0.12790692423653915	2	22	0.9866372339949606	430.2662188364159	430.2658927620631	33676.72082519531	549911.0657653809
432.2034025341904	432.2034025341904	1	7.5929016666665	7.630295419665869	7.833826666667	0.25492231363488926	2	16	0.9972559514378521	431.1961395033612	431.1957805588912	18522.963180541992	297376.6881713867
766.3066884825737	766.3066884825737	1	7.564931666666499	7.644959963682484	7.9117391666665	0.6612760163782667	2	23	0.9649882164250366	765.299364340217	765.2992724414146	28485.727981567383	594668.7015380859
506.2220701727049	506.2220701727049	1	7.664529999999999	7.704615691469211	7.9117391666665	0.34691867096607965	2	16	0.9810353806057877	505.21483484124127	505.2148375061932	20090.206573486328	265625.4379577637
405.2102257228899	405.2102257228899	1	7.6070125	7.668252651294776	7.9117391666665	-0.23844577805783018	2	20	0.9974406901550348	404.2028976491343	404.2022816527455	35224.76127624512	698825.414642334
593.3099234872631	593.3099234872631	1	7.5789108333329995	7.657672221937855	7.9117391666665	0.3173572862900471	2	22	0.9772606856306443	592.3025455690969	592.3026607647698	29906.718215942383	641313.9491577148
359.20433465377823	359.20433465377823	1	7.6355433333335	7.684892596541597	7.9718858333335	-0.05626828927723437	2	18	0.9968689745313875	358.19631108701793	358.1947004240249	22641.074432373047	366803.9213256836
432.2033388416674	432.2033388416674	1	7.833826666667	7.877344373762189	7.9267933333334994	0.6401886335630564	2	6	0.9610646745994311	431.19603072404345	431.1955938240528	14921.08186340332	93847.47918701172
434.2188816103176	434.2188816103176	1	7.564931666666499	7.804443604267779	7.9718858333335	1.5136933088147444	2	25	0.9965679467719286	433.2116945680333	433.21141807615214	33089.39147949219	766350.0168762207
462.25823379959144	462.25823379959144	1	7.722265	7.816061844553423	7.9117391666665	0.059202807864915385	2	12	0.9929917854462715	461.24859785270166	461.24846122028697	21680.532257080078	329954.9288635254
493.21927282212295	493.21927282212295	1	7.795053333333	7.889655333003566	8.0176075	0.8816073891583187	2	9	0.999915044327454	492.2109929728241	492.2109262308181	21570.76808166504	161903.62832641602
503.2858086292237	503.2858086292237	1	7.765585	7.860781949583801	8.079510833333	0.41498450969584155	2	20	0.9972868875691555	502.2767775963815	502.2768590288029	38772.89666748047	781227.7140808105
730.3325615580553	730.3325615580553	1	7.5509808333335	7.662306546649545	7.9117391666665	0.47195267845802036	2	24	0.9977280385665888	729.3253592202033	729.325377245368	43881.22790527344	1043899.0071716309
448.23396616122733	448.23396616122733	1	7.765585	7.9533473941709945	8.095038333333001	0.3152767455907588	2	21	0.9993249531910581	447.2268064901448	447.226541369846	10899.59716796875	181075.54122924805
534.7859722333657	534.7859722333657	2	7.765585	7.928805108805464	8.032853333333	0.27860706311033656	2	14	0.9997773547444013	1067.5555364006443	1067.5549004481636	6570.605026245117	105852.88046264648
372.1889247151721	372.1889247151721	1	7.8817725	7.926286074783248	8.0176075	-0.02597557397440653	2	6	0.8595452734425044	371.1775563492734	371.1761302044494	5090.249450683594	25414.348663330078
